gush,chelka,sub_chelka,asset_area,room_num,distinct_sale_dates
38232,16,11,60.0,2.0,2
38234,16,8,87.0,4.0,2
38248,50,21,104.0,4.0,2
38201,1,159,73.0,4.0,2
38201,1,6,88.0,3.5,2
38201,2,42,44.0,2.0,2
38201,2,6,44.0,2.0,2
38201,2,16,43.0,2.0,2
38201,2,5,44.0,2.0,2
38201,2,24,43.0,2.0,2
38201,2,42,52.0,2.0,2
38201,2,32,43.0,2.0,2
38201,2,21,54.0,2.0,2
38201,4,39,90.0,4.0,2
38201,4,16,43.0,2.0,2
38201,4,9,48.0,2.0,4
38201,4,34,90.0,4.0,2
38201,5,5,50.0,3.0,2
38201,8,23,53.0,3.0,2
38201,8,22,73.0,4.0,3
38201,6,16,40.0,2.0,2
38201,6,13,54.0,3.0,2
38201,6,11,53.0,3.0,2
38201,8,8,109.0,4.0,2
38201,9,6,90.0,4.0,2
38201,9,24,73.0,4.0,2
38201,9,13,90.0,4.0,2
38201,9,7,108.0,4.0,4
38201,9,22,80.0,4.0,2
38201,10,216,119.0,6.0,2
38201,10,10,99.0,4.0,2
38201,10,38,42.0,2.0,2
38201,10,17,50.0,2.0,2
38201,10,30,60.0,3.0,2
38201,10,102,60.0,3.0,2
38201,10,28,62.0,3.0,2
38201,10,38,42.0,3.0,2
38201,11,42,43.0,2.0,2
38201,11,3,62.0,3.0,2
38201,11,30,52.0,3.0,2
38201,11,45,32.0,2.0,2
38201,11,46,42.0,2.0,2
38201,12,36,62.0,3.0,2
38201,12,32,78.0,4.0,2
38201,12,1,52.0,3.0,2
38201,12,22,47.0,2.0,2
38201,13,12,63.0,4.0,2
38201,13,4,80.0,3.0,2
38201,18,7,91.0,4.0,2
38201,18,22,42.0,2.0,2
38201,18,14,62.0,3.0,2
38201,18,20,47.0,2.5,2
38201,20,11,62.0,3.0,4
38201,19,4,70.0,3.0,3
38201,20,7,93.0,4.0,2
38201,19,1,62.0,3.0,2
38201,19,13,62.0,3.0,3
38201,20,6,80.0,4.0,3
38201,19,18,43.0,2.0,2
38201,19,11,62.0,3.0,3
38201,20,12,70.0,3.0,2
38201,20,21,47.0,2.0,2
38201,24,58,43.0,2.0,2
38201,21,9,63.0,3.0,2
38201,23,19,63.0,3.0,2
38201,23,19,53.0,3.0,2
38201,23,6,43.0,2.0,2
38201,23,36,42.0,2.0,2
38201,23,3,53.0,3.0,2
38201,23,7,46.0,2.0,2
38201,26,26,73.0,4.0,2
38201,26,6,73.0,4.0,2
38201,26,6,103.0,4.0,2
38201,28,16,57.0,3.0,4
38201,28,65,57.0,3.0,2
38201,28,28,40.0,2.0,3
38201,28,24,55.0,3.0,2
38201,28,34,70.0,3.0,2
38201,28,18,62.0,3.0,2
38201,28,64,70.0,3.0,2
38201,28,13,57.0,3.0,4
38201,28,37,42.0,2.0,2
38201,28,72,57.0,3.0,2
38201,28,12,57.0,3.0,2
38201,28,20,62.0,3.0,2
38201,28,48,56.0,3.0,2
38201,28,45,56.0,2.0,2
38201,28,27,55.0,3.0,2
38201,28,29,49.0,3.0,2
38201,28,6,65.0,3.0,2
38201,28,36,56.0,3.0,2
38201,28,69,57.0,3.0,2
38201,29,28,85.0,4.0,2
38201,31,8,61.0,3.0,2
38201,33,17,32.0,2.0,2
38201,32,11,62.0,3.0,2
38201,31,12,62.0,3.0,3
38201,32,4,69.0,3.0,3
38201,32,2,62.0,3.0,2
38201,31,13,62.0,3.0,2
38201,34,11,62.0,3.0,2
38201,39,43,60.0,3.0,2
38201,39,30,54.0,3.0,4
38201,39,19,54.0,3.0,5
38201,39,24,54.0,3.0,2
38201,40,8,71.0,3.0,2
38201,39,20,54.0,3.0,3
38201,39,8,54.0,3.0,2
38201,39,4,54.0,3.0,3
38201,39,16,70.0,3.0,2
38201,39,50,54.0,3.0,2
38201,39,35,58.0,3.0,2
38201,39,25,54.0,3.0,2
38201,39,41,54.0,3.0,2
38201,39,17,62.0,3.0,2
38201,39,23,54.0,3.0,2
38201,39,53,54.0,3.0,3
38201,75,110,63.0,3.0,2
38201,41,7,65.0,3.0,2
38201,41,21,65.0,3.0,2
38201,41,9,65.0,3.0,2
38201,41,29,70.0,3.0,2
38201,41,6,65.0,3.0,2
38201,41,22,65.0,3.0,2
38201,41,12,65.0,3.0,2
38201,81,31,70.0,3.0,2
38201,81,47,50.0,2.0,2
38201,81,20,50.0,2.0,2
38201,81,16,41.0,2.0,2
38201,81,32,48.0,2.0,2
38201,81,16,48.0,2.0,2
38201,81,38,41.0,2.0,2
38201,81,25,48.0,2.0,2
38201,81,37,52.0,2.0,2
38201,81,35,56.0,3.0,2
38201,81,1,48.0,2.0,2
38201,81,4,48.0,2.0,2
38201,93,23,50.0,2.0,2
38201,93,52,54.0,3.0,2
38201,93,32,50.0,2.0,2
38201,93,22,58.0,3.0,2
38201,93,30,58.0,3.0,2
38201,93,14,48.0,3.0,2
38201,96,36,50.0,2.0,2
38201,97,2,60.0,3.0,2
38201,97,26,53.0,2.0,2
38201,96,46,50.0,2.0,2
38201,96,20,60.0,3.0,2
38201,96,15,42.0,2.0,2
38201,96,35,48.0,3.0,2
38201,96,8,48.0,3.0,2
38201,97,4,43.0,2.0,2
38201,96,35,50.0,3.0,2
38201,103,35,44.0,2.0,2
38201,102,2,49.0,2.0,2
38201,103,27,43.0,2.0,2
38201,103,13,43.0,2.0,2
38201,305,2,160.0,6.0,2
38201,271,1,103.0,5.0,2
38201,257,2,56.0,4.0,2
38201,304,2,140.0,4.0,2
38201,406,62,80.0,4.0,2
38201,499,20,68.0,3.0,2
38201,500,309,53.0,3.0,2
38201,501,22,58.0,3.0,2
38201,502,14,94.0,4.0,2
38201,1013,4,77.0,4.0,2
38201,1048,21,81.0,4.0,2
38201,1332,30,74.0,4.0,2
38201,1332,19,74.0,4.0,2
38201,2003,11,90.0,3.0,2
38201,2003,12,96.0,3.0,2
38201,2023,1,147.0,5.0,2
38201,2101,36,196.0,5.0,2
38201,2104,118,124.0,5.0,2
38201,2104,33,75.0,3.0,2
38201,2116,6,60.0,3.0,2
38201,2152,47,40.0,2.0,2
38201,2153,13,40.0,2.0,2
38201,2151,26,60.0,3.0,2
38201,2144,25,63.0,3.0,2
38201,3313,2,60.0,3.0,2
38201,3202,1,60.0,3.0,2
38201,3223,2,60.0,3.0,2
38201,3306,1,60.0,3.0,2
38201,3305,1,60.0,3.0,2
38201,3140,1,60.0,3.0,3
38201,3295,1,60.0,3.0,2
38201,6110,10,90.0,3.0,2
38201,6110,8,87.0,3.0,2
38201,6110,5,90.0,3.0,2
38201,6111,4,100.0,3.0,2
38201,6110,2,100.0,3.5,2
38201,6111,2,90.0,3.0,2
38201,6111,6,150.0,5.0,2
38201,6111,3,90.0,3.0,3
38201,6111,1,90.0,3.0,3
38201,7300,289,60.0,3.0,2
38201,7200,32,60.0,3.0,2
38201,7200,4,60.0,3.0,3
38201,7300,232,60.0,3.0,3
38201,7300,208,60.0,3.0,2
38201,7200,140,60.0,3.0,2
38201,7300,323,60.0,3.0,2
38201,7300,51,60.0,3.0,2
38201,7300,150,60.0,3.0,2
38209,5,17,56.0,3.0,4
38209,5,20,56.0,3.0,2
38209,5,12,50.0,2.0,2
38209,5,9,56.0,3.0,2
38209,5,26,64.0,3.0,2
38209,5,12,48.0,2.0,2
38209,5,15,64.0,3.0,2
38209,6,31,56.0,3.0,3
38209,6,7,64.0,3.0,2
38209,6,5,66.0,3.0,2
38209,6,15,64.0,3.0,2
38209,6,16,66.0,3.0,2
38209,6,33,66.0,3.0,2
38209,6,19,66.0,3.0,2
38209,6,18,64.0,3.0,2
38209,6,17,56.0,3.0,2
38209,6,25,56.0,3.0,2
38209,7,93,56.0,3.0,3
38209,7,37,67.0,3.0,2
38209,7,50,56.0,3.0,2
38209,7,55,56.0,3.0,3
38209,7,76,68.0,3.0,2
38209,7,91,56.0,3.0,2
38209,7,5,56.0,3.0,2
38209,7,3,56.0,3.0,2
38209,7,70,68.0,3.0,2
38209,7,89,73.0,3.0,2
38209,7,14,73.0,3.0,2
38209,7,90,63.0,3.0,2
38209,7,92,60.0,3.0,2
38209,7,66,84.0,3.0,2
38209,12,35,67.0,3.0,3
38209,12,93,67.0,3.0,2
38209,12,4,67.0,3.0,2
38209,12,6,67.0,3.0,3
38209,12,52,68.0,3.0,3
38209,12,88,67.0,3.0,3
38209,12,49,67.0,3.0,2
38209,12,66,68.0,3.0,2
38209,12,80,68.0,3.0,2
38209,12,71,68.0,3.0,4
38209,12,39,79.0,3.0,2
38209,12,3,68.0,3.0,2
38209,12,60,67.0,3.0,2
38209,12,79,67.0,3.0,2
38209,12,82,79.0,3.0,3
38209,13,37,85.0,4.0,2
38209,13,47,84.0,4.0,2
38209,13,41,40.0,2.0,3
38209,13,3,39.0,2.0,3
38209,13,17,40.0,2.0,2
38209,13,42,39.0,2.0,3
38209,13,19,98.0,4.0,3
38209,13,32,39.0,2.0,3
38209,14,28,69.0,4.0,2
38209,14,18,80.0,4.0,2
38209,14,15,69.0,4.0,2
38209,14,55,69.0,4.0,2
38209,14,59,37.0,2.0,2
38209,14,35,69.0,3.0,2
38209,14,17,69.0,4.0,3
38209,14,10,89.0,4.0,2
38209,14,1,38.0,2.0,2
38209,14,47,69.0,4.0,2
38209,16,67,64.0,3.0,3
38209,16,41,68.0,3.0,3
38209,16,89,65.0,3.0,2
38209,16,123,62.0,3.0,2
38209,16,59,62.0,3.0,2
38209,16,7,68.0,3.0,2
38209,16,139,62.0,3.0,2
38209,16,24,68.0,3.0,2
38209,16,1,68.0,3.0,3
38209,16,98,61.0,3.0,2
38209,16,13,84.0,4.0,2
38209,16,109,61.0,3.0,2
38209,16,37,68.0,3.0,2
38209,16,4,67.0,3.0,2
38209,16,38,82.0,4.0,2
38209,16,79,80.0,3.0,2
38209,16,5,68.0,3.0,2
38209,17,27,81.0,4.0,2
38209,18,15,77.0,4.0,2
38209,19,1,72.0,4.0,3
38209,19,5,82.0,3.0,2
38209,20,27,88.0,4.0,4
38209,19,4,90.0,3.0,2
38209,19,15,72.0,4.0,2
38209,22,32,59.0,3.0,3
38209,22,15,60.0,3.0,2
38209,22,8,69.0,3.0,3
38209,22,23,75.0,3.0,3
38209,23,6,75.0,3.0,3
38209,25,29,59.0,3.0,2
38209,24,12,71.0,4.0,2
38209,25,3,59.0,3.0,2
38209,25,16,69.0,3.0,2
38209,25,17,64.0,3.0,2
38209,25,14,59.0,3.0,3
38209,25,10,69.0,3.0,2
38209,25,6,69.0,3.0,2
38209,25,18,69.0,3.0,2
38209,26,40,44.0,2.0,2
38209,26,4,44.0,2.0,3
38209,26,16,44.0,2.0,3
38209,26,34,44.0,2.0,2
38209,26,6,44.0,2.0,2
38209,26,43,44.0,2.0,2
38209,26,22,44.0,2.0,3
38209,27,18,89.0,4.0,2
38209,26,19,55.0,2.0,2
38209,26,34,55.0,2.0,2
38210,1,3,63.0,3.0,2
38210,3,6,63.0,3.0,2
38210,1,12,63.0,3.0,3
38210,2,2,63.0,3.0,2
38210,2,3,63.0,3.0,3
38210,4,9,63.0,3.0,3
38210,1,10,63.0,3.0,2
38210,2,6,63.0,3.0,2
38210,4,7,63.0,3.0,2
38210,4,5,81.0,3.0,2
38210,1,4,77.0,3.0,2
38210,2,5,63.0,3.0,2
38210,2,1,63.0,3.0,2
38210,9,36,60.0,3.0,2
38210,9,23,63.0,3.0,2
38210,9,25,53.0,3.0,3
38210,9,17,63.0,3.0,2
38210,8,11,63.0,3.0,2
38210,9,10,63.0,3.0,2
38210,9,52,63.0,3.0,2
38210,9,36,53.0,3.0,3
38210,15,8,63.0,3.0,2
38210,15,5,63.0,3.0,2
38210,14,12,63.0,3.0,3
38210,12,2,63.0,3.0,2
38210,14,6,63.0,3.0,3
38210,13,15,63.0,3.0,2
38210,12,8,63.0,3.0,2
38210,13,7,63.0,3.0,2
38210,13,3,82.0,3.0,2
38210,18,6,63.0,3.0,2
38210,18,1,80.0,3.0,2
38210,19,53,59.0,3.0,2
38210,19,43,58.0,3.0,2
38210,19,2,64.0,3.0,2
38210,19,48,58.0,3.0,3
38210,19,70,76.0,3.0,2
38210,19,19,79.0,4.0,2
38210,19,24,79.0,4.0,3
38210,19,66,58.0,3.0,2
38210,20,22,79.0,4.0,3
38210,20,16,79.0,4.0,3
38210,20,29,79.0,4.0,3
38210,20,11,71.0,3.0,2
38210,20,20,79.0,4.0,2
38210,21,5,44.0,2.0,2
38210,22,8,53.0,3.0,2
38210,21,20,53.0,3.0,3
38210,22,7,53.0,3.0,2
38210,21,16,44.0,2.0,2
38210,21,23,53.0,3.0,2
38210,21,27,53.0,3.0,2
38210,21,40,53.0,3.0,4
38210,21,5,54.0,2.0,2
38210,21,26,68.0,3.0,3
38210,21,17,68.0,3.0,2
38210,21,8,55.0,2.0,2
38210,21,1,56.0,2.0,3
38210,23,37,58.0,3.0,3
38210,23,43,58.0,3.0,2
38210,23,11,70.0,3.0,3
38210,23,51,58.0,3.0,2
38210,23,40,58.0,3.0,2
38210,23,3,53.0,3.0,2
38210,23,1,53.0,3.0,3
38210,23,53,58.0,3.0,2
38210,23,18,58.0,3.0,3
38210,23,29,65.0,3.0,2
38210,23,49,77.0,3.0,2
38210,25,18,55.0,2.0,2
38210,25,38,44.0,2.0,2
38210,24,11,58.0,3.0,4
38210,24,23,106.0,4.0,2
38210,24,4,68.0,3.0,2
38210,25,18,44.0,2.0,3
38210,25,3,52.0,2.0,2
38210,25,16,55.0,2.0,2
38210,27,7,44.0,2.0,3
38210,27,17,44.0,3.0,2
38210,27,12,50.0,2.0,2
38210,28,34,79.0,4.0,2
38210,28,1,58.0,3.0,2
38210,28,52,92.0,4.0,2
38210,28,59,79.0,4.0,4
38210,28,24,58.0,3.0,4
38210,28,33,79.0,4.0,2
38210,28,11,58.0,3.0,2
38210,28,15,66.0,3.0,2
38210,28,42,58.0,3.0,2
38210,28,18,71.0,3.0,2
38210,28,20,78.0,3.0,2
38210,29,34,55.0,2.0,2
38210,29,39,44.0,3.0,2
38210,29,16,44.0,3.0,2
38210,31,8,53.0,3.0,2
38210,31,10,53.0,3.0,2
38210,31,16,63.0,3.0,2
38210,32,23,60.0,3.0,2
38210,31,20,63.0,3.0,2
38210,32,10,63.0,3.0,4
38210,32,12,63.0,3.0,2
38210,31,21,63.0,3.0,2
38210,31,18,63.0,3.0,2
38210,32,24,43.0,3.0,2
38210,31,5,68.0,3.0,2
38210,57,21,72.0,3.0,2
38210,61,14,63.0,3.0,2
38210,62,18,63.0,3.0,4
38210,62,14,63.0,3.0,2
38210,63,5,65.0,3.0,2
38210,61,15,63.0,3.0,2
38210,62,13,79.0,3.5,3
38210,62,17,64.0,3.0,2
38210,62,9,79.0,3.0,2
38210,63,16,64.0,3.0,2
38210,62,6,63.0,3.0,2
38210,62,15,75.0,3.0,2
38210,61,17,64.0,3.0,2
38210,65,19,77.0,4.0,2
38210,64,25,79.0,3.0,2
38210,65,24,97.0,4.0,2
38210,67,2,61.0,3.0,3
38210,67,3,77.0,4.0,2
38211,3,30,60.0,3.0,2
38211,3,12,60.0,3.0,3
38211,3,32,60.0,3.0,2
38211,3,31,70.0,3.0,2
38211,5,13,60.0,3.0,3
38211,4,15,60.0,3.0,3
38211,4,3,60.0,3.0,3
38211,5,18,60.0,3.0,2
38211,5,31,60.0,3.0,4
38211,5,7,60.0,3.0,2
38211,5,2,60.0,3.0,2
38211,5,19,58.0,3.0,2
38211,5,3,60.0,3.0,3
38211,5,15,60.0,3.0,3
38211,4,4,48.0,2.0,2
38211,5,28,78.0,3.0,2
38211,4,21,78.0,3.0,2
38211,7,19,60.0,3.0,2
38211,6,24,72.0,3.0,2
38211,6,32,60.0,3.0,3
38211,7,21,60.0,3.0,4
38211,6,9,60.0,3.0,2
38211,7,47,60.0,3.0,2
38211,7,38,60.0,3.0,2
38211,7,30,60.0,3.0,2
38211,7,13,70.0,3.0,2
38211,6,15,60.0,3.0,2
38211,60,10,66.0,3.0,3
38211,60,30,76.0,3.0,2
38211,60,8,66.0,3.0,2
38211,60,29,66.0,3.0,2
38211,60,30,66.0,3.0,2
38211,60,22,65.0,3.0,2
38211,60,32,84.0,3.0,2
38211,61,31,66.0,3.0,3
38211,61,5,66.0,3.0,2
38211,63,17,66.0,3.0,3
38211,61,1,66.0,3.0,3
38211,63,7,80.0,3.0,2
38211,63,9,54.0,3.0,2
38211,63,1,54.0,3.0,2
38211,61,4,74.0,3.0,2
38211,64,1,40.0,2.0,2
38211,65,1,40.0,2.0,3
38211,65,14,34.0,2.0,3
38211,65,17,66.0,3.0,2
38211,65,20,34.0,2.0,2
38211,65,12,28.0,1.0,2
38211,65,4,66.0,3.0,3
38211,65,14,35.0,2.0,2
38211,65,21,42.0,1.0,2
38211,65,1,47.0,2.0,2
38211,64,13,47.0,2.0,3
38211,64,21,42.0,2.0,2
38211,65,16,75.0,3.0,2
38211,67,19,54.0,3.0,3
38211,66,19,68.0,2.0,2
38211,67,11,82.0,3.0,2
38211,98,2,173.0,4.0,2
38211,126,2,125.0,5.0,2
38211,129,4,59.0,3.0,2
38212,2,2,119.0,4.0,2
38212,42,6,107.0,4.0,4
38212,42,3,122.0,5.0,5
38212,42,2,111.0,5.0,3
38212,42,5,107.0,4.0,3
38212,42,4,122.0,5.0,4
38212,42,1,111.0,5.0,3
38212,42,1,110.0,4.0,5
38212,42,2,121.0,4.0,2
38212,42,1,128.0,5.0,4
38212,83,2,112.0,4.0,2
38218,2,3,56.0,3.0,3
38218,2,15,55.0,3.0,2
38218,2,15,70.0,3.0,2
38218,1,19,82.0,4.0,2
38218,4,8,67.0,3.0,2
38218,1,9,80.0,4.0,2
38218,4,11,72.0,3.0,2
38218,8,16,67.0,3.0,2
38218,8,14,74.0,3.0,2
38218,6,3,110.0,5.0,2
38218,16,29,43.0,2.0,2
38218,16,32,43.0,2.0,3
38218,15,23,43.0,2.0,2
38218,15,7,43.0,2.0,3
38218,25,2,73.0,3.0,2
38218,25,10,61.0,3.0,2
38218,23,16,61.0,3.0,3
38218,23,21,61.0,3.0,2
38218,23,10,61.0,3.0,2
38218,23,2,72.0,3.0,2
38218,22,32,97.0,4.0,2
38218,23,3,60.0,3.0,2
38218,29,13,85.0,4.0,2
38218,26,30,82.0,4.0,2
38218,27,5,82.0,4.0,2
38218,27,10,82.0,4.0,2
38218,29,3,85.0,4.0,2
38218,27,27,82.0,4.0,2
38218,26,3,82.0,4.0,3
38218,26,22,103.0,4.0,2
38218,31,19,98.0,4.0,2
38218,31,3,85.0,4.0,2
38218,31,8,102.0,4.0,2
38218,34,18,68.0,3.0,2
38218,35,13,53.0,3.0,2
38218,34,34,83.0,4.0,4
38218,34,33,66.0,3.0,2
38218,35,10,60.0,3.0,2
38218,35,1,53.0,3.0,2
38218,35,10,53.0,3.0,2
38218,34,8,83.0,4.5,2
38218,34,23,35.0,2.0,2
38218,35,19,53.0,3.0,2
38218,35,16,61.0,3.0,2
38218,35,6,55.0,3.0,2
38218,34,15,70.0,3.0,2
38218,38,8,56.0,3.0,3
38218,38,4,53.0,3.0,2
38218,40,24,75.0,3.0,2
38218,37,16,35.0,2.0,3
38218,37,23,35.0,2.0,3
38218,37,2,66.0,3.0,3
38218,38,1,53.0,3.0,2
38218,40,1,44.0,2.0,2
38218,37,37,68.0,3.0,2
38218,40,19,68.0,3.0,2
38218,44,24,35.0,2.0,2
38218,44,17,68.0,3.0,2
38218,44,29,68.0,3.0,2
38218,44,37,83.0,4.0,3
38218,44,15,68.0,3.0,2
38218,43,11,56.0,3.0,3
38218,43,18,55.0,3.0,2
38218,43,21,64.0,3.0,2
38218,44,8,68.0,3.0,2
38218,44,19,82.0,3.0,2
38218,49,21,90.0,4.0,2
38218,49,5,90.0,4.0,2
38218,50,7,83.0,4.0,3
38218,47,31,39.0,2.0,2
38218,47,13,68.0,3.0,2
38218,50,28,68.0,3.0,2
38218,47,12,82.0,3.5,2
38218,50,33,99.0,4.0,2
38218,47,25,82.0,3.0,2
38218,47,2,50.0,2.0,2
38218,51,16,35.0,2.0,2
38218,51,13,68.0,3.0,2
38218,51,36,68.0,3.0,2
38218,51,28,68.0,3.0,2
38218,51,31,39.0,3.0,2
38218,51,28,84.0,3.0,2
38218,51,14,81.0,3.0,2
38220,2,6,79.0,3.0,2
38220,2,9,79.0,3.0,2
38220,2,13,127.0,5.0,2
38220,2,2,98.0,4.0,2
38220,2,1,117.0,5.0,2
38220,2,12,126.0,5.0,2
38220,2,7,117.0,5.0,2
38220,2,3,81.0,3.0,2
38220,2,4,118.0,5.0,2
38220,2,4,101.0,4.0,2
38220,4,2,105.0,4.0,2
38220,4,13,104.0,4.0,2
38220,4,8,82.0,3.0,2
38220,4,16,82.0,3.0,2
38220,4,19,82.0,3.0,2
38220,4,18,127.0,5.0,2
38220,4,12,82.0,3.0,2
38220,1,3,101.0,4.0,2
38220,4,11,82.0,3.0,2
38220,4,3,82.0,3.0,2
38220,4,4,82.0,3.0,2
38220,4,9,104.0,4.0,2
38220,4,15,82.0,3.0,2
38223,5,14,61.0,3.0,2
38223,4,11,104.0,4.0,2
38223,1,15,76.0,3.0,2
38223,1,5,77.0,3.0,2
38223,1,10,79.0,3.0,2
38223,9,16,102.0,4.0,2
38223,9,36,81.0,4.0,2
38223,9,86,81.0,5.0,2
38223,9,28,80.0,3.0,2
38223,8,11,71.0,3.0,2
38223,9,83,82.0,3.0,2
38223,9,33,90.0,3.0,2
38223,9,40,112.0,5.0,2
38223,12,5,81.0,4.0,3
38223,15,5,81.0,4.0,2
38223,14,8,91.0,4.0,3
38223,12,26,115.0,5.0,2
38223,12,29,81.0,4.0,2
38223,12,3,100.0,5.0,2
38223,12,20,81.0,4.0,2
38223,13,3,68.0,3.0,2
38223,12,4,100.0,4.0,2
38223,13,10,95.0,4.0,2
38223,12,15,110.0,5.0,2
38223,12,10,124.0,5.0,2
38223,18,12,91.0,4.0,2
38223,19,7,81.0,4.0,2
38223,16,6,83.0,4.0,2
38223,20,4,81.0,4.0,2
38223,18,5,81.0,4.0,2
38223,16,8,91.0,4.0,2
38223,17,6,68.0,3.0,2
38223,18,7,76.0,3.0,2
38223,18,9,102.0,4.0,2
38223,16,11,91.0,4.0,2
38223,17,8,100.0,4.0,2
38231,38,1,56.0,3.0,2
38231,1,1,122.0,5.0,2
38232,15,6,47.0,2.0,2
38232,16,1,45.0,2.0,2
38232,16,26,57.0,2.0,2
38232,16,31,46.0,2.0,2
38232,15,31,61.0,2.0,2
38232,15,17,60.0,2.0,3
38233,6,3,81.0,3.0,2
38233,12,6,62.0,3.0,2
38233,11,7,62.0,3.0,2
38233,12,1,71.0,3.0,2
38233,11,5,62.0,3.0,2
38233,18,13,63.0,3.0,2
38233,18,22,81.0,4.0,2
38233,18,9,63.0,3.0,2
38233,18,6,81.0,4.0,2
38233,16,6,62.0,3.0,2
38233,16,2,81.0,3.0,2
38233,16,9,77.0,3.0,2
38233,19,11,77.0,4.0,2
38233,20,25,92.0,4.0,2
38233,20,35,78.0,4.0,2
38233,19,7,77.0,4.0,3
38233,20,29,83.0,4.0,2
38233,19,1,62.0,3.0,2
38233,20,37,83.0,4.0,2
38233,19,7,90.0,4.0,2
38233,20,38,98.0,4.0,2
38233,20,31,78.0,4.0,2
38233,20,35,95.0,4.0,2
38233,20,15,96.0,4.0,2
38233,21,19,81.0,4.0,2
38233,23,6,63.0,3.0,2
38233,22,4,77.0,4.0,2
38233,23,24,81.0,4.0,2
38233,25,5,62.0,3.0,2
38233,21,24,81.0,4.0,2
38233,23,23,81.0,4.0,2
38233,22,11,81.0,3.0,2
38233,28,9,62.0,3.0,2
38233,29,15,61.0,3.0,2
38233,29,9,61.0,3.0,4
38233,29,22,74.0,3.0,2
38233,29,4,61.0,3.0,2
38233,29,3,61.0,3.0,2
38233,29,5,60.0,3.0,2
38233,28,2,62.0,3.0,2
38233,29,7,61.0,3.0,2
38233,26,3,62.0,3.0,3
38233,29,1,61.0,3.0,2
38233,29,5,61.0,3.0,3
38233,29,19,81.0,3.0,2
38233,29,25,61.0,3.0,2
38233,26,4,62.0,3.0,2
38233,28,10,81.0,3.0,2
38233,33,9,61.0,3.0,2
38233,33,25,61.0,3.0,2
38233,39,14,62.0,3.0,2
38233,40,14,62.0,3.0,2
38233,37,19,74.0,4.0,3
38233,40,8,62.0,3.0,2
38233,38,5,62.0,3.0,2
38233,40,3,62.0,3.0,4
38233,36,5,62.0,3.0,4
38233,40,13,62.0,3.0,2
38233,39,5,62.0,3.0,3
38233,39,16,70.0,3.0,2
38233,40,4,62.0,3.0,2
38233,40,15,62.0,3.0,2
38233,37,13,82.0,3.0,2
38233,43,6,74.0,4.0,3
38233,41,16,62.0,3.0,3
38233,43,11,74.0,4.0,2
38234,1,9,87.0,3.0,2
38234,10,6,116.0,5.0,3
38234,10,5,103.0,4.0,2
38234,1,3,114.0,4.0,2
38234,1,10,63.0,3.0,2
38234,7,2,73.0,2.0,2
38234,14,1,120.0,5.0,2
38234,11,19,105.0,4.0,2
38234,16,4,87.0,3.0,2
38234,19,5,94.0,3.0,2
38234,18,4,65.0,3.0,2
38234,17,9,87.0,4.0,2
38234,18,7,88.0,4.0,2
38234,16,7,65.0,3.0,2
38234,14,3,83.0,4.0,2
38234,28,29,82.0,3.0,2
38234,28,1,40.0,2.0,2
38234,29,12,76.0,3.0,2
38234,23,8,66.0,3.0,2
38234,29,16,81.0,3.0,2
38234,28,28,64.0,3.0,2
38234,29,25,87.0,3.0,2
38235,1,101,120.0,5.0,2
38235,2,27,66.0,3.0,2
38235,2,17,118.0,5.0,2
38235,5,48,104.0,4.0,2
38235,5,97,67.0,3.0,2
38235,5,8,86.0,4.0,2
38235,5,79,107.0,4.0,2
38235,5,3,103.0,4.0,2
38235,7,48,92.0,3.0,2
38235,6,31,100.0,4.0,2
38235,6,18,99.0,4.0,2
38235,6,36,101.0,5.0,2
38235,7,18,93.0,3.0,2
38235,6,46,96.0,4.0,2
38235,6,33,127.0,5.0,2
38235,7,6,115.0,4.0,2
38235,14,40,86.0,3.0,2
38235,20,2,76.0,3.0,2
38235,14,20,92.0,3.0,2
38235,11,3,120.0,5.0,2
38235,14,16,145.0,4.0,2
38235,48,45,96.0,3.0,2
38237,159,1,112.0,4.0,2
38240,299,3,120.0,5.0,2
38238,125,7,99.0,4.0,2
38248,25,3,140.0,5.0,2
38248,28,23,160.0,5.0,2
38248,28,26,99.0,4.0,3
38256,3,20,107.0,4.0,2
38256,2,26,100.0,4.5,2
38256,3,4,108.0,4.0,2
38256,3,34,93.0,3.0,2
38256,3,8,102.0,4.0,2
38256,3,17,103.0,4.0,2
38256,4,5,120.0,4.0,2
38256,6,1,105.0,4.0,2
38256,6,38,100.0,3.0,2
38256,6,57,142.0,5.0,2
38256,6,64,139.0,5.0,2
38257,1,6,75.0,3.0,4
38257,1,12,115.0,5.0,3
38257,1,3,94.0,4.0,5
38257,1,14,115.0,5.0,3
38257,1,13,115.0,5.0,3
38257,1,2,94.0,4.0,2
38257,1,11,115.0,5.0,3
38257,1,8,94.0,4.0,4
38257,1,10,115.0,5.0,3
38257,1,5,75.0,3.0,3
38257,1,15,94.0,4.0,2
38257,1,7,94.0,4.0,2
38257,1,4,94.0,4.0,3
38257,1,1,94.0,4.0,4
38257,2,2,135.0,5.0,2
38257,6,1,111.0,4.0,2
38258,4,15,130.0,5.0,3
38258,4,1,130.0,5.0,2
38258,4,10,86.0,3.0,4
38258,4,14,137.0,5.0,3
38258,4,2,103.0,4.0,2
38258,4,11,104.0,4.0,3
38258,4,7,104.0,4.0,2
38258,4,4,104.0,4.0,2
38258,4,8,80.0,3.0,3
38258,4,13,105.0,4.0,3
38258,4,9,105.0,4.0,3
38258,2,1,135.0,5.0,2
38258,4,3,111.0,4.0,3
