match_definition,city,_property_key,rows,unique_sale_dates,first_date,last_date
parcel_unit_like,ראשון לציון,ראשון לציון|5387-81|88.0||0.0|דירה בבית קומות|1992.0,2,2,2008-06-04,2009-03-01
parcel_unit_like,ראשון לציון,ראשון לציון|5387-8|78.7||3.0|דירה בבית קומות|1991.0,2,2,2004-01-18,2009-02-23
parcel_unit_like,ראשון לציון,ראשון לציון|5387-8|85.4||2.0|דירה בבית קומות|1991.0,3,3,2004-07-06,2009-07-21
parcel_unit_like,ראשון לציון,ראשון לציון|5387-8|96.7||1.0|דירה בבית קומות|1992.0,2,2,2020-10-13,2023-08-22
parcel_unit_like,ראשון לציון,ראשון לציון|5388-15|75.35||3.0|דירה בבית קומות|1991.0,2,2,2007-03-15,2011-08-02
parcel_unit_like,ראשון לציון,ראשון לציון|5388-15|89.5||2.0|דירה בבית קומות|1991.0,2,2,2011-05-12,2018-10-15
parcel_unit_like,ראשון לציון,ראשון לציון|5388-16|77.84||4.0|דירה בבית קומות|1980.0,2,2,2010-03-11,2016-05-18
parcel_unit_like,ראשון לציון,ראשון לציון|5388-22|66.0||3.0|דירה בבית קומות|1993.0,3,3,2012-11-21,2023-10-13
parcel_unit_like,ראשון לציון,ראשון לציון|5388-22|81.0||2.0|דירה בבית קומות|1993.0,3,3,2007-11-20,2023-07-30
parcel_unit_like,ראשון לציון,ראשון לציון|5388-22|90.0||1.0|דירה בבית קומות|1993.0,2,2,2009-07-21,2015-07-08
parcel_unit_like,ראשון לציון,ראשון לציון|5388-28|171.3||0.0|לא צויין סוג|1992.0,2,2,2000-08-20,2001-07-09
parcel_unit_like,ראשון לציון,ראשון לציון|5388-30|160.19||0.0|דירה בבית קומות|1992.0,3,3,2006-08-20,2020-10-21
parcel_unit_like,ראשון לציון,ראשון לציון|5388-41|180.71||1.0|קוטג' דו משפחתי|1990.0,2,2,2021-03-14,2022-10-25
parcel_unit_like,ראשון לציון,ראשון לציון|5388-41|180.71||1.0|קוטג' חד משפחתי|1991.0,2,2,2004-09-13,2016-07-05
parcel_unit_like,ראשון לציון,ראשון לציון|5388-43|66.0||3.0|דירה בבית קומות|1991.0,2,2,2022-01-27,2024-02-11
parcel_unit_like,ראשון לציון,ראשון לציון|5388-45|||1.0|חנות|1995.0,2,2,2005-03-27,2018-05-07
parcel_unit_like,ראשון לציון,ראשון לציון|5388-48|65.0||3.0|דירה בבית קומות|1992.0,3,3,2010-11-04,2016-11-20
parcel_unit_like,ראשון לציון,ראשון לציון|5388-48|65.0||3.0|דירה בבית קומות|1993.0,3,3,2016-01-31,2019-06-12
parcel_unit_like,ראשון לציון,ראשון לציון|5388-48|76.0||2.0|דירה בבית קומות|1992.0,3,3,2020-09-03,2023-03-28
parcel_unit_like,ראשון לציון,ראשון לציון|5388-48|83.0||1.0|דירה בבית קומות|1992.0,2,2,2021-01-19,2022-03-20
parcel_unit_like,ראשון לציון,ראשון לציון|5388-48|83.0||1.0|דירה בבית קומות|1993.0,2,2,2006-06-05,2012-09-04
parcel_unit_like,ראשון לציון,ראשון לציון|5388-49|98.0||4.0|דירה בבית קומות|1997.0,3,3,2009-10-25,2021-03-17
parcel_unit_like,ראשון לציון,ראשון לציון|5388-49|98.0||8.0|דירה בבית קומות|1997.0,2,2,2007-02-07,2017-08-14
parcel_unit_like,ראשון לציון,ראשון לציון|5389-13|152.0||1.0|דירה בבית קומות|1993.0,2,2,2007-04-19,2008-09-24
parcel_unit_like,ראשון לציון,ראשון לציון|5389-13|155.0||1.0|קוטג' דו משפחתי|1993.0,2,2,2012-10-09,2020-10-21
parcel_unit_like,ראשון לציון,ראשון לציון|5389-16|152.0||1.0|קוטג' טורי|1990.0,2,2,2011-01-10,2011-04-11
parcel_unit_like,ראשון לציון,ראשון לציון|5389-21|142.52|||דירה בבית קומות|1993.0,2,2,2014-02-13,2017-09-07
parcel_unit_like,ראשון לציון,ראשון לציון|5389-49|154.2||0.0|דירת גן|1997.0,3,3,2018-07-10,2021-12-26
parcel_unit_like,ראשון לציון,ראשון לציון|5389-51|121.5|||דירה בבית קומות|1996.0,3,3,2015-06-15,2019-10-28
parcel_unit_like,ראשון לציון,ראשון לציון|5389-51|153.1||0.0|דירה בבית קומות|1996.0,3,3,2014-05-12,2018-09-07
parcel_unit_like,ראשון לציון,ראשון לציון|5389-56|127.36||0.0|דירה בבית קומות|1998.0,2,2,2011-04-13,2015-05-12
parcel_unit_like,ראשון לציון,ראשון לציון|5389-56|134.2|||דירה בבית קומות|1998.0,2,2,2008-03-20,2019-04-11
parcel_unit_like,ראשון לציון,ראשון לציון|5389-61|160.12||1.0|קוטג' טורי|1995.0,2,2,2011-04-07,2013-11-21
parcel_unit_like,ראשון לציון,ראשון לציון|5389-74|153.1||0.0|דירה בבית קומות|1998.0,2,2,2008-09-10,2011-03-18
parcel_unit_like,ראשון לציון,ראשון לציון|5389-78|153.1||0.0|דירה בבית קומות|1996.0,2,2,2009-09-03,2010-05-05
parcel_unit_like,ראשון לציון,ראשון לציון|5389-78|153.1||0.0|דירת גן|1996.0,3,3,2009-07-13,2017-08-09
parcel_unit_like,ראשון לציון,ראשון לציון|5389-80|121.5|||דירה בבית קומות|1995.0,5,5,2007-12-02,2019-05-30
parcel_unit_like,ראשון לציון,ראשון לציון|5389-80|153.1||0.0|דירה בבית קומות|1995.0,3,3,2005-04-12,2009-04-27
parcel_unit_like,ראשון לציון,ראשון לציון|5389-91|134.7||1.0|דירה בבית קומות|2013.0,2,2,2012-09-24,2013-06-19
parcel_unit_like,ראשון לציון,ראשון לציון|5389-91|139.7||1.0|דירה בבית קומות|2013.0,2,2,2013-05-26,2013-09-23
parcel_unit_like,ראשון לציון,ראשון לציון|5389-91|141.5||2.0|דירה בבית קומות|2013.0,2,2,2013-02-10,2013-04-30
parcel_unit_like,ראשון לציון,ראשון לציון|5416-79|235.0||1.0|קוטג' דו משפחתי|2010.0,2,2,2016-02-17,2021-06-03
parcel_unit_like,ראשון לציון,ראשון לציון|5435-115|221.0|||דירה בבית קומות|2002.0,2,2,2017-05-25,2018-02-12
parcel_unit_like,ראשון לציון,ראשון לציון|5435-133|150.0|||דירה בבית קומות|2003.0,3,3,2003-07-17,2004-02-29
parcel_unit_like,ראשון לציון,ראשון לציון|5435-157|310.0|||קוטג' דו משפחתי|2008.0,2,2,2009-03-02,2011-05-05
parcel_unit_like,ראשון לציון,ראשון לציון|5435-17|250.0|||קרקע למגורים|,2,2,2017-01-26,2021-05-27
parcel_unit_like,ראשון לציון,ראשון לציון|5435-207|252.0|||קרקע למגורים|0.0,2,2,2020-08-03,2021-09-20
parcel_unit_like,ראשון לציון,ראשון לציון|5435-31|250.0|||קרקע למגורים|,2,2,2022-09-29,2023-02-27
parcel_unit_like,ראשון לציון,ראשון לציון|5435-45|270.0|||קוטג' דו משפחתי|1998.0,2,2,2010-10-04,2011-09-21
parcel_unit_like,ראשון לציון,ראשון לציון|5435-7|299.0|||קוטג' דו משפחתי|2009.0,2,2,2013-02-14,2019-09-22
parcel_unit_like,ראשון לציון,ראשון לציון|5436-129|150.0|||קוטג' דו משפחתי|2007.0,2,2,2008-06-29,2008-10-06
parcel_unit_like,ראשון לציון,ראשון לציון|5436-134|150.0|||לא צויין סוג|2001.0,2,2,2002-01-01,2002-04-14
parcel_unit_like,ראשון לציון,ראשון לציון|5436-143|150.0|||לא צויין סוג|2009.0,3,3,2001-03-30,2003-10-26
parcel_unit_like,ראשון לציון,ראשון לציון|5436-18|310.0|||קוטג' דו משפחתי|2008.0,2,2,2009-03-22,2010-09-15
parcel_unit_like,ראשון לציון,ראשון לציון|5436-25|320.0|||קוטג' דו משפחתי|1998.0,2,2,2016-04-20,2020-07-16
parcel_unit_like,ראשון לציון,ראשון לציון|5436-39|250.0||1.0|קוטג' דו משפחתי|2008.0,2,2,2022-04-05,2023-09-28
parcel_unit_like,ראשון לציון,ראשון לציון|5436-54|150.0|||לא צויין סוג|2000.0,2,2,2001-01-25,2002-04-30
parcel_unit_like,ראשון לציון,ראשון לציון|5436-73|250.0|||קרקע למגורים|,2,2,2016-09-01,2021-01-21
parcel_unit_like,ראשון לציון,ראשון לציון|5436-80|150.0|||לא צויין סוג|2000.0,3,3,2002-01-30,2002-05-10
parcel_unit_like,ראשון לציון,ראשון לציון|5436-93|150.0|||לא צויין סוג|2001.0,2,2,2000-10-10,2002-03-24
parcel_unit_like,ראשון לציון,ראשון לציון|5747-11|306.0|||קוטג' דו משפחתי|2013.0,2,2,2013-10-28,2015-06-22
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|100.0||11.0|דירה בבית קומות|2012.0,2,2,2011-05-15,2012-08-14
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|100.0||12.0|דירה בבית קומות|2012.0,2,2,2011-04-07,2012-10-23
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|100.0||9.0|דירה בבית קומות|2012.0,2,2,2012-03-13,2013-02-05
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|100.0|||דירה בבית קומות|2012.0,2,2,2011-06-30,2012-02-28
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|120.0||11.0|דירה בבית קומות|2012.0,2,2,2013-03-07,2013-03-28
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|120.0||2.0|דירה בבית קומות|2012.0,3,3,2012-07-05,2015-02-16
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|121.0||10.0|דירה|2012.0,2,2,2012-05-30,2012-12-30
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|121.0||11.0|דירה|2012.0,2,2,2013-03-06,2013-03-27
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|121.0||2.0|דירה|2012.0,2,2,2012-07-04,2012-08-05
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|121.0||3.0|דירה|2012.0,2,2,2011-08-16,2012-03-28
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|121.0||4.0|דירה|2012.0,2,2,2011-08-22,2012-03-13
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|121.0||5.0|דירה|2012.0,2,2,2011-08-14,2011-09-26
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|121.0||6.0|דירה|2012.0,2,2,2011-09-24,2011-10-04
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|121.0||8.0|דירה|2012.0,2,2,2011-08-09,2011-09-26
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|121.0||9.0|דירה|2012.0,2,2,2011-09-26,2011-12-10
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|125.0||10.0|דירה בבית קומות|2012.0,2,2,2012-05-31,2012-12-31
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|125.0||12.0|דירה בבית קומות|2012.0,2,2,2010-10-17,2010-11-02
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|125.0||3.0|דירה בבית קומות|2012.0,3,3,2011-08-17,2016-04-20
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|125.0||4.0|דירה בבית קומות|2012.0,3,3,2011-08-23,2022-01-12
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|125.0||5.0|דירה בבית קומות|2012.0,2,2,2011-08-15,2011-09-27
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|125.0||7.0|דירה בבית קומות|2012.0,2,2,2011-08-30,2011-11-08
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|125.0||8.0|דירה בבית קומות|2012.0,2,2,2011-08-10,2011-09-27
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|145.0||13.0|דירה בבית קומות|2012.0,2,2,2013-12-18,2014-03-18
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|173.0||13.0|דירה|2012.0,2,2,2013-12-17,2014-03-17
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|94.0||5.0|דירה בבית קומות|2012.0,3,3,2020-02-26,2022-02-02
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|97.0||1.0|דירה|2012.0,2,2,2012-03-14,2012-05-02
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|97.0||10.0|דירה|2012.0,2,2,2012-06-27,2012-07-14
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|97.0||11.0|דירה|2012.0,2,2,2011-05-14,2012-08-13
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|97.0||12.0|דירה|2012.0,2,2,2011-04-06,2012-10-22
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|97.0||2.0|דירה|2012.0,2,2,2011-06-26,2011-12-12
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|97.0||3.0|דירה|2012.0,2,2,2011-07-12,2012-04-09
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|97.0||4.0|דירה|2012.0,2,2,2010-12-22,2012-04-14
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|97.0||5.0|דירה|2012.0,2,2,2011-10-04,2012-02-27
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|97.0||6.0|דירה|2012.0,2,2,2011-12-21,2012-02-28
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|97.0||7.0|דירה|2012.0,2,2,2012-02-08,2012-04-23
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|97.0||9.0|דירה|2012.0,3,3,2012-03-12,2013-02-04
parcel_unit_like,ראשון לציון,ראשון לציון|5748-11|||1.0|מחסנים|2012.0,2,2,2012-10-14,2012-12-20
parcel_unit_like,ראשון לציון,ראשון לציון|5748-12|126.0||8.0|דירה בבית קומות|2016.0,2,2,2018-02-14,2021-08-31
parcel_unit_like,ראשון לציון,ראשון לציון|5748-2|105.0||1.0|דירה בבית קומות|2009.0,3,3,2009-11-05,2010-02-24
parcel_unit_like,ראשון לציון,ראשון לציון|5748-2|143.0||14.0|דירה בבית קומות|2009.0,2,2,2010-07-08,2010-07-19
parcel_unit_like,ראשון לציון,ראשון לציון|5748-2|69.0||12.0|דירה בבית קומות|2009.0,2,2,2009-06-05,2013-03-24
parcel_unit_like,ראשון לציון,ראשון לציון|5748-2|69.0||2.0|דירה בבית קומות|2009.0,2,2,2008-08-28,2008-09-11
parcel_unit_like,ראשון לציון,ראשון לציון|5748-2|69.0||3.0|דירה בבית קומות|2009.0,2,2,2018-10-24,2019-11-06
parcel_unit_like,ראשון לציון,ראשון לציון|5748-2|69.0||7.0|דירה בבית קומות|2009.0,2,2,2018-01-29,2021-02-24
parcel_unit_like,ראשון לציון,ראשון לציון|5748-2|92.0||13.0|דירה בבית קומות|2009.0,2,2,2016-05-31,2018-03-26
parcel_unit_like,ראשון לציון,ראשון לציון|5748-2|92.0||2.0|דירה בבית קומות|2009.0,3,3,2008-12-21,2022-07-13
parcel_unit_like,ראשון לציון,ראשון לציון|5748-2|92.0||3.0|דירה בבית קומות|2009.0,2,2,2009-12-13,2015-03-01
parcel_unit_like,ראשון לציון,ראשון לציון|5748-2|92.0||4.0|דירה בבית קומות|2009.0,3,3,2008-04-14,2009-01-14
parcel_unit_like,ראשון לציון,ראשון לציון|5748-2|92.0||6.0|דירה בבית קומות|2009.0,2,2,2008-04-15,2011-03-17
parcel_unit_like,ראשון לציון,ראשון לציון|5748-2|95.0||3.0|דירה בבית קומות|2009.0,2,2,2009-06-04,2009-09-03
parcel_unit_like,ראשון לציון,ראשון לציון|5748-2|95.0||4.0|דירה בבית קומות|2009.0,2,2,2009-05-27,2016-02-29
parcel_unit_like,ראשון לציון,ראשון לציון|5748-4|87.42||2.0|דירה בבית קומות|2010.0,2,2,2010-03-16,2021-02-04
parcel_unit_like,ראשון לציון,ראשון לציון|5748-6|106.0||9.0|דירה בבית קומות|2004.0,2,2,2010-01-14,2024-01-17
parcel_unit_like,ראשון לציון,ראשון לציון|5748-7|2605.0|||מגורים|,2,2,2015-12-29,2019-02-07
parcel_unit_like,ראשון לציון,ראשון לציון|5748-7|2605.0|||קרקע למגורים|,10,10,2017-02-15,2020-12-13
parcel_unit_like,ראשון לציון,ראשון לציון|5748-7||||קרקע למגורים|,8,8,2020-09-06,2021-11-02
parcel_unit_like,ראשון לציון,ראשון לציון|5748-9|100.0||9.0|דירה בבית קומות|2016.0,2,2,2018-11-06,2019-01-24
parcel_unit_like,ראשון לציון,ראשון לציון|6090-38|166.0|||קרקע למגורים|,3,3,2017-02-28,2022-04-03
parcel_unit_like,ראשון לציון,ראשון לציון|6093-290|56.6||3.0|דירה בבית קומות|1960.0,2,2,2007-07-25,2019-07-07
parcel_unit_like,ראשון לציון,ראשון לציון|6093-291|40.5||1.0|דירה בבית קומות|1955.0,2,2,2009-10-20,2012-02-28
parcel_unit_like,ראשון לציון,ראשון לציון|6093-291|40.5||3.0|דירה בבית קומות|1955.0,2,2,2003-06-25,2009-06-15
parcel_unit_like,ראשון לציון,ראשון לציון|6093-292|58.0||1.0|דירה בבית קומות|1974.0,3,3,2010-03-08,2023-06-09
parcel_unit_like,ראשון לציון,ראשון לציון|6093-292|58.0||2.0|דירה בבית קומות|1974.0,2,2,2012-12-31,2021-07-27
parcel_unit_like,ראשון לציון,ראשון לציון|6093-294|46.4||1.0|לא צויין סוג|1970.0,2,2,1998-06-18,1998-07-15
parcel_unit_like,ראשון לציון,ראשון לציון|6093-294|46.4||2.0|דירה בבית קומות|1970.0,3,3,2014-10-26,2024-07-01
parcel_unit_like,ראשון לציון,ראשון לציון|6093-294|46.4||3.0|דירה בבית קומות|1970.0,2,2,2017-09-17,2022-03-25
parcel_unit_like,ראשון לציון,ראשון לציון|6093-296|57.0||1.0|דירה בבית קומות|1974.0,3,3,2014-09-22,2022-03-28
parcel_unit_like,ראשון לציון,ראשון לציון|6093-296|57.0||3.0|דירה בבית קומות|1974.0,2,2,2009-04-30,2014-10-13
parcel_unit_like,ראשון לציון,ראשון לציון|6093-338|60.0||3.0|דירה בבית קומות|1970.0,2,2,2014-05-25,2021-05-13
parcel_unit_like,ראשון לציון,ראשון לציון|6093-339|60.0||4.0|דירה בבית קומות|1970.0,2,2,2014-09-08,2021-12-14
parcel_unit_like,ראשון לציון,ראשון לציון|6095-134|29.0||3.0|דירה בבית קומות|1970.0,3,3,2007-12-30,2018-09-26
parcel_unit_like,ראשון לציון,ראשון לציון|6095-134|39.0||4.0|דירה בבית קומות|1970.0,3,3,2009-03-02,2017-12-20
parcel_unit_like,ראשון לציון,ראשון לציון|6095-134|39.5||1.0|דירה בבית קומות|1970.0,2,2,2022-03-22,2022-07-06
parcel_unit_like,ראשון לציון,ראשון לציון|6095-134|39.5||2.0|דירה בבית קומות|1970.0,2,2,2021-08-03,2023-11-02
parcel_unit_like,ראשון לציון,ראשון לציון|6095-135|39.0||1.0|דירה בבית קומות|1970.0,4,4,2007-11-19,2015-01-27
parcel_unit_like,ראשון לציון,ראשון לציון|6095-135|39.0||2.0|דירה בבית קומות|1970.0,3,3,2006-07-13,2024-01-21
parcel_unit_like,ראשון לציון,ראשון לציון|6095-135|39.0||4.0|דירה בבית קומות|1970.0,3,3,2013-06-14,2018-11-28
parcel_unit_like,ראשון לציון,ראשון לציון|6095-135|39.0||4.0|לא צויין סוג|1970.0,2,2,1998-03-19,2002-03-21
parcel_unit_like,ראשון לציון,ראשון לציון|6095-135|39.6||2.0|דירה בבית קומות|1970.0,2,2,2004-03-21,2019-11-26
parcel_unit_like,ראשון לציון,ראשון לציון|6095-136|39.0||1.0|דירה בבית קומות|1970.0,3,3,2012-03-15,2022-07-07
parcel_unit_like,ראשון לציון,ראשון לציון|6095-136|39.0||2.0|דירה בבית קומות|1970.0,2,2,2017-05-04,2021-10-31
parcel_unit_like,ראשון לציון,ראשון לציון|6095-136|39.0||3.0|דירה בבית קומות|1970.0,5,5,2013-12-31,2022-05-24
parcel_unit_like,ראשון לציון,ראשון לציון|6095-136|39.0||4.0|דירה בבית קומות|1970.0,3,3,2013-12-03,2021-03-18
parcel_unit_like,ראשון לציון,ראשון לציון|6095-136|39.6||2.0|דירה בבית קומות|1970.0,2,2,2010-10-17,2020-07-02
parcel_unit_like,ראשון לציון,ראשון לציון|6095-159|48.63||2.0|דירה בבית קומות|1970.0,2,2,2004-12-23,2015-11-02
parcel_unit_like,ראשון לציון,ראשון לציון|6095-159|48.63||4.0|דירה בבית קומות|1970.0,2,2,2007-12-24,2014-06-11
parcel_unit_like,ראשון לציון,ראשון לציון|6095-160|60.5||2.0|דירה בבית קומות|1970.0,2,2,2007-07-11,2022-03-02
parcel_unit_like,ראשון לציון,ראשון לציון|6095-75|4456.0|||תעשיה|1970.0,2,2,2019-10-22,2020-03-18
parcel_unit_like,ראשון לציון,ראשון לציון|6097-172|||0.0|חנות|1993.0,4,4,2014-02-10,2022-12-04
parcel_unit_like,ראשון לציון,ראשון לציון|6097-172|||1.0|חנות|1993.0,2,2,2014-08-19,2015-02-23
parcel_unit_like,ראשון לציון,ראשון לציון|6097-174|175.0||1.0|תעשיה|1990.0,2,2,2012-05-20,2015-02-24
parcel_unit_like,ראשון לציון,ראשון לציון|6097-175|29.01||0.0|חנות|1990.0,2,2,2008-07-07,2008-12-19
parcel_unit_like,ראשון לציון,ראשון לציון|6097-175|30.03||0.0|תעשיה|1990.0,2,2,2007-12-11,2009-08-30
parcel_unit_like,ראשון לציון,ראשון לציון|6097-175|66.81||1.0|משרד|1990.0,2,2,2008-07-23,2015-03-30
parcel_unit_like,ראשון לציון,ראשון לציון|6097-199|141.0||1.0|משרד|1990.0,2,2,2017-10-16,2020-02-13
parcel_unit_like,ראשון לציון,ראשון לציון|6097-199|||0.0|חנות|1990.0,5,5,2007-02-19,2016-03-07
parcel_unit_like,ראשון לציון,ראשון לציון|6097-199|||0.0|משרד|1990.0,2,2,2014-11-17,2021-06-29
parcel_unit_like,ראשון לציון,ראשון לציון|6097-199|||1.0|חנות|1990.0,13,13,2004-12-17,2024-02-21
parcel_unit_like,ראשון לציון,ראשון לציון|6097-199|||1.0|משרד|1990.0,4,3,2017-06-15,2023-12-11
parcel_unit_like,ראשון לציון,ראשון לציון|6097-205|21.0||1.0|חנות|1993.0,3,3,2009-05-16,2017-10-08
parcel_unit_like,ראשון לציון,ראשון לציון|6097-205|21.0||2.0|חנות|1993.0,2,2,2004-10-17,2008-11-10
parcel_unit_like,ראשון לציון,ראשון לציון|6097-205|23.0||2.0|חנות|1993.0,4,4,2004-03-02,2020-03-04
parcel_unit_like,ראשון לציון,ראשון לציון|6097-205|25.0||1.0|חנות|1993.0,2,2,2017-03-19,2022-03-10
parcel_unit_like,ראשון לציון,ראשון לציון|6097-205|30.0||1.0|חנות|1993.0,2,2,2008-09-22,2018-03-29
parcel_unit_like,ראשון לציון,ראשון לציון|6097-205|40.0||2.0|חנות|1993.0,4,4,2013-12-04,2017-01-15
parcel_unit_like,ראשון לציון,ראשון לציון|6097-205|40.0||2.0|לא צויין סוג|1993.0,2,2,1998-07-16,2000-10-04
parcel_unit_like,ראשון לציון,ראשון לציון|6097-205|41.0||2.0|חנות|1993.0,8,8,2003-09-14,2018-08-19
parcel_unit_like,ראשון לציון,ראשון לציון|6097-205|41.0||2.0|לא צויין סוג|1993.0,2,2,2000-02-06,2000-05-22
parcel_unit_like,ראשון לציון,ראשון לציון|6097-205|47.0||1.0|לא צויין סוג|1993.0,3,3,1999-02-01,2001-04-19
parcel_unit_like,ראשון לציון,ראשון לציון|6097-205|51.0||2.0|חנות|1993.0,3,3,2012-01-26,2023-07-25
parcel_unit_like,ראשון לציון,ראשון לציון|6097-205|54.0||2.0|לא צויין סוג|1993.0,2,2,1998-10-19,1999-02-26
parcel_unit_like,ראשון לציון,ראשון לציון|6097-205|||1.0|חנות|1993.0,9,9,2004-07-14,2018-06-12
parcel_unit_like,ראשון לציון,ראשון לציון|6097-205|||1.0|לא צויין סוג|1993.0,3,3,1999-01-13,2001-07-12
parcel_unit_like,ראשון לציון,ראשון לציון|6097-205|||2.0|חנות|1993.0,6,6,2003-11-25,2021-01-12
parcel_unit_like,ראשון לציון,ראשון לציון|6097-205|||2.0|לא צויין סוג|1993.0,4,4,1998-08-11,2002-07-07
parcel_unit_like,ראשון לציון,ראשון לציון|6097-205||||חנות|1993.0,5,5,2007-05-24,2018-03-27
parcel_unit_like,ראשון לציון,ראשון לציון|6097-213|23.71||2.0|חנות|1990.0,9,9,2008-07-10,2024-01-03
parcel_unit_like,ראשון לציון,ראשון לציון|6097-213|23.71||2.0|משרד|1990.0,6,6,2012-12-05,2023-01-10
parcel_unit_like,ראשון לציון,ראשון לציון|6097-213|36.23||2.0|חנות|1990.0,4,4,2012-09-10,2016-07-05
parcel_unit_like,ראשון לציון,ראשון לציון|6097-213|36.23||2.0|משרד|1990.0,3,3,2012-01-05,2017-10-04
parcel_unit_like,ראשון לציון,ראשון לציון|6097-213|41.48|||חנות|1990.0,3,3,2015-11-10,2018-01-16
parcel_unit_like,ראשון לציון,ראשון לציון|6097-213|41.75|||חנות|1990.0,6,5,2011-11-02,2020-05-20
parcel_unit_like,ראשון לציון,ראשון לציון|6097-213|41.75|||משרד|1990.0,6,6,2011-08-18,2022-07-26
parcel_unit_like,ראשון לציון,ראשון לציון|6097-213|41.75|||תעשיה|1990.0,3,3,2006-12-19,2014-04-01
parcel_unit_like,ראשון לציון,ראשון לציון|6097-213|||2.0|חנות|1990.0,2,2,2004-03-07,2010-12-20
parcel_unit_like,ראשון לציון,ראשון לציון|6097-213|||2.0|מלאכה|1990.0,2,2,2011-05-19,2012-02-21
parcel_unit_like,ראשון לציון,ראשון לציון|6097-213|||2.0|משרד|1990.0,6,6,2009-05-25,2022-09-20
parcel_unit_like,ראשון לציון,ראשון לציון|6097-217|97.0||7.0|משרד|1998.0,2,2,2005-09-05,2008-06-11
parcel_unit_like,ראשון לציון,ראשון לציון|6097-226|110.0||2.0|משרד|1997.0,2,2,2006-04-24,2023-07-18
parcel_unit_like,ראשון לציון,ראשון לציון|6097-226|136.0||2.0|משרד|1997.0,2,2,2012-08-20,2019-07-05
parcel_unit_like,ראשון לציון,ראשון לציון|6097-226|96.0|||חנות|1997.0,2,2,2014-12-31,2016-09-29
parcel_unit_like,ראשון לציון,ראשון לציון|6097-23|500.0||1.0|תעשיה|1978.0,2,2,2009-09-06,2010-06-30
parcel_unit_like,ראשון לציון,ראשון לציון|6097-35|140.45||1.0|תעשיה|1980.0,2,2,2009-07-16,2017-01-10
parcel_unit_like,ראשון לציון,ראשון לציון|6097-35|92.72||1.0|לא צויין סוג|1980.0,3,3,1999-10-07,2002-10-09
parcel_unit_like,ראשון לציון,ראשון לציון|6097-35|92.72||2.0|לא צויין סוג|1980.0,2,2,1999-01-01,2002-11-11
parcel_unit_like,ראשון לציון,ראשון לציון|6286-140|70.68||1.0|דירה בבית קומות|1970.0,5,5,2007-02-20,2016-09-05
parcel_unit_like,ראשון לציון,ראשון לציון|6286-140|70.68||2.0|דירה בבית קומות|1970.0,4,4,2007-06-21,2016-07-28
parcel_unit_like,ראשון לציון,ראשון לציון|6286-140|70.68||3.0|דירה בבית קומות|1970.0,3,3,2008-08-17,2016-06-01
parcel_unit_like,ראשון לציון,ראשון לציון|6286-140|70.68||3.0|לא צויין סוג|1970.0,2,2,1998-11-05,2001-05-23
parcel_unit_like,ראשון לציון,ראשון לציון|6286-140|70.68||4.0|דירה בבית קומות|1970.0,5,5,2007-12-30,2018-10-14
parcel_unit_like,ראשון לציון,ראשון לציון|6286-140|70.68||4.0|לא צויין סוג|1970.0,3,3,2000-03-15,2002-01-30
parcel_unit_like,ראשון לציון,ראשון לציון|6286-141|108.03||1.0|לא צויין סוג|1970.0,2,2,2000-06-25,2001-03-06
parcel_unit_like,ראשון לציון,ראשון לציון|6286-141|108.03||2.0|דירה בבית קומות|1970.0,2,2,2015-08-26,2015-10-13
